s.no,text,AIRLINE SENTIMENT,AIRLINE
1125,@AmericanAir I know.  After an hour I got a live person.  It messes up our arrival and car plans at two airports and is costing us more.,,American
1126,@AmericanAir I can't get ahold of aadvantage reservations.  I need to ticket a reservation that Cancelled Flights soon.  can you help?,,American
1127,"@AmericanAir i was also told by agents my issues ""aren't their prob"" K fine. I get it. But have some compassion 4 others dealing w/this!!!",,American
1128,@AmericanAir What's the status at DFW? Ticket agent at gate A9 was very rude and unhelpful.,,American
1129,@AmericanAir i was spoken 2 like I'm an idiot and that is not OK!! I don't need to deal w/ that esp after the travel experience I've had,,American
1130,@AmericanAir I am trying to switch my flight to AA 1359 I am currently on AA 2401 at 6:50am MONDAY morn then AA 2586! Help Me!!,,American
1131,@AmericanAir I really hope it departs. They said is because the catering service wasnt available but we can see it next to plane doing nthin,,American
1132,@AmericanAir I understand weather is not your fault but ur cs reps are atrocious. I am NOT happy nor will I EVR fly w/ u again.,,American
1133,"@AmericanAir When I left Orlando, I was 2nd in line for standby. I land and I'm 4th. 'Priority members get first available seats'. Awesome.",,American
1134,@AmericanAir You didn't respond to my DM. You tweeted the same canned tweet you're telling everyone else.,,American
1135,@AmericanAir I DMed you my AA &amp; phone #s &amp; you can't have someone call me? What was the point of your response? You didn't resolve anything!,,American
1136,@AmericanAir don't you guys have an email address? Just put me on the next available flight from ohare,,American
1137,@AmericanAir But Eagle is always Late Flight,,American
1138,@AmericanAir I have never on all my trips on any airline ever nat'l or int'l ever experienced anything like this!,,American
1139,"@AmericanAir your call center won't let me wait on hold, which I would happily do. Am I seriously supposed to just keep calling? Not great",,American
1140,@AmericanAir half hour Late Flight leaving DFW...no attempt at an explanation,,American
1141,@AmericanAir I'm on flight 1027 tomorrow that got Cancelled Flightled. Need to find an alternative to get to Dallas. Please help.,,American
1142,"@AmericanAir 30 minutes flight from OKC and then make us wait, 30 minutes cause the gate isn't empty.  #epicfail #poorplanning",,American
1143,"@AmericanAir seems like queue times are very high, in Q waiting for an agent 4 almost  an hour.Flight got Cancelled Flightled. http://t.co/sDm2wvR3zr",,American
1144,"@AmericanAir Nah, just horrible dining options outside of club. Luckily Manuel in the Admirals can make a Bloody Mary.",,American
1145,@AmericanAir any earlier flights SAP-&gt;Mia &amp; Mia -&gt; New York (lga) on 03.03. I'm currently booked on flights 1504 and 1102.,,American
1146,"@AmericanAir no hold times, just disconnections.   There is no excuse for that",,American
1147,".@AmericanAir nice 2 know. I paid 4 a seat. Then you sold my seat. now I bought a 3rd seat. It's a good scam, but a scam all the same.",,American
1148,@AmericanAir Iâ€™ll play it by ear. I know that you are doing your best. Buy some chewey oatmeal cookies for your customer care folks.,,American
1149,"@AmericanAir if business class if full but 1st class empty, do you guys upgrade EXP members to 1st?",,American
1150,@AmericanAir I've been trying for 4 hours to get hold of someone.,,American
1151,@AmericanAir thank you for quick responses.   #aa usually has fantastic customer service. That's why I was so shocked when it wasn't there,,American
1152,@AmericanAir what are my chances of making a connection to El Paso (AA504) with DFW from SAT (AA200) delayed 30 minutes?,,American
1153,"@AmericanAir  beyond frustrated with no call back from auto hold or whatever you call it. Entered my number at 11:30 CST, still no call 2:26",,American
1154,@AmericanAir ahhhh your silence is golden now.  This tops it all.  Anyone get fired?,,American
1155,@AmericanAir Hey AA - can you help with an itinerary for a plat custy?  Stuck in PVR and phones aren't working,,American
1156,@AmericanAir @ShannonBloom Where's my DM? Where's my voucher? Who's paying my $70 cab and my $50 car back to JFK tomorrow?,,American
1157,@AmericanAir we've been on hold for hours.,,American
1158,@AmericanAir @Stone9956 Do you dislike delays when they're caused by YOUR crew forgetting to load bags &amp; lazy pilot wanting duty day to end?,,American
1159,@AmericanAir can you guys help me please?,,American
1160,@AmericanAir @travisamex It's not the weather. It's also gross incompetence. Understaffing. Crew forgetting to load bags. Don't duck truth.,,American
1161,http://t.co/EIw2sYb8Fu roberts&amp;s=1 @AmericanAir,,American
1162,@AmericanAir .....and they waited 5 hours in a stuffy plane until they could get off then 7 more hrs to get their luggage  #AmericanAirlines,,American
1163,@AmericanAir do you guys have another flight for today that you can book me on from laguardia to louisville ky?,,American
1164,@AmericanAir my flight out of TYR tomorrow was Cancelled Flighted due to weather. How long until a rebook?,,American
1165,@AmericanAir Has AA Flight 296 from San Antonio to Dallas been Cancelled Flighted?,,American
1166,@AmericanAir trying to book a flight on hold- can't get through to a representative on the phone- Advice?,,American
1167,@AmericanAir Cancelled Flights flights arbitrarily on same itinerary.  Weekend ruined for no good reason! No crew = missed Monday am mtg.,,American
1168,@AmericanAir i need someone to help me out,,American
1169,@AmericanAir my flight was Cancelled Flightled from Laguardia to Louisville Ky and i am  stuck at the airport. Do you guys compensate for this?,,American
1170,"@AmericanAir &amp; if that wasn't enough, your staff have been so rude &amp; ignored passengers,don't think that should be accepted whatever reason",,American
1171,@AmericanAir I understand the weather issue but you can't expect passengers to wait 24 hours inside airports for whatever reason. Outrageous,,American
1172,"@AmericanAir guarantee no retribution? If so, I'd be glad to share.",,American
1173,@AmericanAir a friend is having flight Cancelled Flightlations out of LAX to CMH on Feb 23. Anyway to help her? 800 number has been no help,,American
1174,"@AmericanAir I used the ""call back"" feature with an operator regarding my flight, got a call 2 hours Late Flightr and got hung up on. #pleasehelp",,American
1175,"@AmericanAir I need to be at work tomorrow at 8am, therefore that doesn't help.  Direct message faster than calling 800 number? #Backwards",,American
1176,@AmericanAir  ugh Dump us in dfw w/no luggage then Cancelled Flight our flight 3 more times. Sat arrival now Tue?,,American
1177,"@AmericanAir Cancelled Flights my flight, doesn't send an email, text or call. Then puts me on way earlier flight I might miss now. Thanks AA!",,American
1178,@AmericanAir DMing you now! Big thanks.,,American
1179,@AmericanAir 3078 is overweight so you pull 2 dozen passengers off? Why not luggage? Seriously?,,American
1180,@AmericanAir I love your company and your staff is amazing. They just made an uncomfortable situation comfortable,,American
1181,@AmericanAir I wait 2+ hrs for CS to call me back re why  flt is cxld/protection &amp; they hang up the minute I answer on 1st ring?,,American
1182,"@AmericanAir I've been on hold for 55 mins about my Cancelled Flighted international flight. Am out of country, so can't leave a call back #. Help?",,American
1183,I just need a place to sleep when I land without accommodations in PLS @AmericanAir!,,American
1184,@AmericanAir Love the new planes for the JFK-LAX run.  Maybe one day I will be on one where the amenities all function.  #NoCharge #Ever,,American
1185,"@AmericanAir Call me Chairman, or call me Emerald. After what you did today to me, you can call me a former customer.",,American
1186,@AmericanAir Flight 236 was great. Fantastic cabin crew. A+ landing. #thankyou #JFK http://t.co/dRW08djHAI,,American
1187,@AmericanAir Flight 953 NYC-Buenos Aires has been delay since yesterday at 10PM. Is going to take off at 3.30PM now? Give us answers!,,American
1188,"@AmericanAir Flight Cancelled Flightled, can't go home until tomorrow. I could use dinner and a play, @AmericanAir! It's my first time in NYC.",,American
1189,"Thank you. â€œ@AmericanAir: @jlhalldc Customer Relations will review your concerns and contact you back directly, John.â€ù",,American
1190,@AmericanAir How do I change my flight if the phone system keeps telling me that the representatives are busy?,,American
1191,@AmericanAir Thanks! He is.,,American
1192,@AmericanAir thx for nothing on getting us out of the country and back to US. Broken plane? Come on. Get another one.,,American
1193,"â€œ@AmericanAir: @TilleyMonsta George, that doesn't look good. Please follow this link to start the refund process: http://t.co/4gr39s91Dlâ€ù_Ÿ˜‚",,American
1194,"@AmericanAir my flight was Cancelled Flightled, leaving tomorrow morning. Auto rebooked for a Tuesday night flight but need to arrive Monday.",,American
1195,@AmericanAir right on cue with the delays_Ÿ‘Œ,,American
1196,@AmericanAir thank you we got on a different flight to Chicago.,,American
1197,@AmericanAir leaving over 20 minutes Late Flight. No warnings or communication until we were 15 minutes Late Flight. That's called shitty customer svc,,American
1198,@AmericanAir Please bring American Airlines to #BlackBerry10,,American
1199,"@AmericanAir you have my money, you change my flight, and don't answer your phones! Any other suggestions so I can make my commitment??",,American
1200,@AmericanAir we have 8 ppl so we need 2 know how many seats are on the next flight. Plz put us on standby for 4 people on the next flight?,,American
